"y","x","effectSize","sampleSize","country","key","location","author","crop","intercrops","duration","climate","soil"
45.5,-72.4333333333333,-0.03,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.34,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,0.03,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.03,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.11,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.8333333333333,-72.5833333333333,0.21,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,0.18,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.02,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,0,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.29,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.14,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.09,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.09,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Cambisols"
45.5,-72.4333333333333,-0.13,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,0.02,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.41,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.14,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.11,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.14,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.28,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.5,-72.4333333333333,-0.09,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Podzols"
45.8333333333333,-72.5833333333333,-0.39,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.23,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.3,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.31,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","soybean","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.55,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.45,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Cambisols"
45.8333333333333,-72.5833333333333,-0.41,"3","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","maize","lupin","less than 1 year","Cold and Mesic","Cambisols"
55.6666666666667,12.3,0.02,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","pea","less than 1 year","Cool Temperate and Moist","Fluvisols"
55.6666666666667,12.3,0.15,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","broad bean","less than 1 year","Cool Temperate and Moist","Fluvisols"
55.6666666666667,12.3,-0.09,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","lupin","less than 1 year","Cool Temperate and Moist","Fluvisols"
55.6666666666667,12.3,-0.04,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","pea","less than 1 year","Cool Temperate and Moist","Fluvisols"
55.6666666666667,12.3,0.05,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","broad bean","less than 1 year","Cool Temperate and Moist","Fluvisols"
55.6666666666667,12.3,-0.2,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","lupin","less than 1 year","Cool Temperate and Moist","Fluvisols"
54.9,9.13333333333333,0.02,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","pea","less than 1 year","Cold and Mesic","Podzols"
54.9,9.13333333333333,0.39,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","broad bean","less than 1 year","Cold and Mesic","Podzols"
54.9,9.13333333333333,-0.02,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","lupin","less than 1 year","Cold and Mesic","Podzols"
54.9,9.13333333333333,-0.1,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","pea","less than 1 year","Cold and Mesic","Podzols"
54.9,9.13333333333333,0.34,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","broad bean","less than 1 year","Cold and Mesic","Podzols"
54.9,9.13333333333333,-0.15,"4","Denmark",7,"Reported","10.1016/j.fcr.2015.09.010","barley","lupin","less than 1 year","Cold and Mesic","Podzols"
4.08333333333333,11.55,0.13,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.27,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.14,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","soybean","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.11,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.16,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.14,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","soybean","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.05,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.11,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.05,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","soybean","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.18,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.15,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","cowpea","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
4.08333333333333,11.55,0.18,"4","Cameroon",7,"Reported","10.1016/j.fcr.2015.09.010","soybean","maize","less than 1 year","Extremely Hot and Moist","Ferralsols"
61.2,21.9333333333333,0.05,"4","Finland",7,"Reported","10.1016/j.fcr.2015.09.010","oat","broad bean","less than 1 year","Cold and Mesic","Cambisols"
61.2,21.9333333333333,0.05,"4","Finland",7,"Reported","10.1016/j.fcr.2015.09.010","oat","broad bean","less than 1 year","Cold and Mesic","Cambisols"
47.5,-98.8833333333333,0.01,"4","United States",7,"Reported","10.1016/j.fcr.2015.09.010","wheat","lentil","less than 1 year","Cool Temperate and Dry","Chernozems"
47.5,-98.8833333333333,-0.03,"4","United States",7,"Reported","10.1016/j.fcr.2015.09.010","wheat","lentil","less than 1 year","Cool Temperate and Dry","Chernozems"
47.5,-98.8833333333333,0,"4","United States",7,"Reported","10.1016/j.fcr.2015.09.010","wheat","lentil","less than 1 year","Cool Temperate and Dry","Chernozems"
47.5,-98.8833333333333,0.12,"4","United States",7,"Reported","10.1016/j.fcr.2015.09.010","wheat","lentil","less than 1 year","Cool Temperate and Dry","Chernozems"
45.3833333333333,-74.2833333333333,-0.14,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.11,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.16,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.23,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.2,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.17,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","corn","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.11,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.12,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.12,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.22,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.13,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.13,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","soybean","less than 1 year","Cold and Mesic","Gleysols"
45.3833333333333,-74.2833333333333,0.12,"4","Canada",7,"Reported","10.1016/j.fcr.2015.09.010","corn","corn","less than 1 year","Cold and Mesic","Gleysols"
43.5166666666667,1.5,0.2,"5","France",7,"Reported","10.1016/j.fcr.2015.09.010","durum wheat","pea","less than 1 year","Warm Temperate and Moist","Cambisols"
43.5166666666667,1.5,0.18,"5","France",7,"Reported","10.1016/j.fcr.2015.09.010","durum wheat","pea","less than 1 year","Warm Temperate and Moist","Cambisols"
43.5166666666667,1.5,0.01,"5","France",7,"Reported","10.1016/j.fcr.2015.09.010","durum wheat","pea","less than 1 year","Warm Temperate and Moist","Cambisols"
43.5166666666667,1.5,0.2,"3","France",7,"Reported","10.1016/j.fcr.2015.09.010","durum wheat","pea","less than 1 year","Warm Temperate and Moist","Cambisols"
43.5166666666667,1.5,0.13,"3","France",7,"Reported","10.1016/j.fcr.2015.09.010","durum wheat","pea","less than 1 year","Warm Temperate and Moist","Cambisols"
43.5166666666667,1.5,-0.08,"3","France",7,"Reported","10.1016/j.fcr.2015.09.010","durum wheat","pea","less than 1 year","Warm Temperate and Moist","Cambisols"
43.5166666666667,1.5,-0.24,"3","France",7,"Reported","10.1016/j.fcr.2015.09.010","durum wheat","pea","less than 1 year","Warm Temperate and Moist","Cambisols"
43.85,47.3833333333333,0.23,"6","Turkey",7,"Reported","10.1016/j.fcr.2015.09.010","wheat","chickpea","less than 1 year","Cool Temperate and Xeric","Kastanozems"
-31.15,115.916666666667,0.72,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
-31.15,115.916666666667,0.43,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
-31.15,115.916666666667,0.29,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
-31.15,115.916666666667,0.29,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
-31.15,115.916666666667,0.37,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
-31.15,115.916666666667,0.19,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
-31.15,115.916666666667,0.42,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
-31.15,115.916666666667,0.39,"4","Australia",7,"Reported","10.1016/j.fcr.2015.09.010","maize","cowpea","less than 1 year","Hot and Dry","Luvisols"
17.5,75.5,0.22,"2","India",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","peanut","less than 1 year","Extremely Hot and Xeric","Vertisols"
13.25,2.3,0.35,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0.25,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0.07,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0.28,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0.13,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0.04,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0.27,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,0.1,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,-0.16,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,-0.12,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
13.25,2.3,-0.09,"3","Niger",7,"Reported","10.1016/j.fcr.2015.09.010","pearl millet","cowpea","less than 1 year","Extremely Hot and Xeric","Arenosols"
14.1833333333333,121.25,0.31,"3","Philippines",7,"Reported","10.1016/j.fcr.2015.09.010","maize","mung bean","less than 1 year","Extremely Hot and Moist","Acrisols"
14.1833333333333,121.25,0.4,"3","Philippines",7,"Reported","10.1016/j.fcr.2015.09.010","maize","mung bean","less than 1 year","Extremely Hot and Moist","Acrisols"
14.1833333333333,121.25,0.26,"3","Philippines",7,"Reported","10.1016/j.fcr.2015.09.010","maize","mung bean","less than 1 year","Extremely Hot and Moist","Acrisols"
14.1833333333333,121.25,0.37,"3","Philippines",7,"Reported","10.1016/j.fcr.2015.09.010","maize","mung bean","less than 1 year","Extremely Hot and Moist","Acrisols"
51.5333333333333,9.93333333333333,0.3,"4","Germany",7,"Reported","10.1016/j.fcr.2015.09.010","barley","lentil","less than 1 year","Cold and Mesic","Cambisols"
51.5333333333333,9.93333333333333,-0.03,"4","Germany",7,"Reported","10.1016/j.fcr.2015.09.010","barley","lentil","less than 1 year","Cold and Mesic","Cambisols"
7.86666666666667,-4.9,-0.11,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice","pigeon pea","less than 1 year","Extremely Hot and Xeric","Acrisols"
7.86666666666667,-4.9,-0.15,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice","pigeon pea","less than 1 year","Extremely Hot and Xeric","Acrisols"
7.86666666666667,-4.9,0.11,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice","pigeon pea","less than 1 year","Extremely Hot and Xeric","Acrisols"
7.86666666666667,-4.9,0.02,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice","pigeon pea","less than 1 year","Extremely Hot and Xeric","Acrisols"
7.86666666666667,-4.9,0.42,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice",NA,"less than 1 year","Extremely Hot and Xeric","Acrisols"
7.86666666666667,-4.9,0.53,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice",NA,"less than 1 year","Extremely Hot and Xeric","Acrisols"
7.86666666666667,-4.9,0.36,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice",NA,"less than 1 year","Extremely Hot and Xeric","Acrisols"
7.86666666666667,-4.9,0.02,"6","Côte d’Ivoire",7,"Reported","10.1016/j.fcr.2015.09.010","rice",NA,"less than 1 year","Extremely Hot and Xeric","Acrisols"
47.2833333333333,-91.3333333333333,0.33,"4","United States",7,"Reported","10.1016/j.fcr.2015.09.010","barley","medick","less than 1 year","Cold and Mesic","Podzols"
47.2833333333333,-91.3333333333333,0.81,"4","United States",7,"Reported","10.1016/j.fcr.2015.09.010","barley","medick","less than 1 year","Cold and Mesic","Podzols"
47.2833333333333,-91.3333333333333,0.77,"4","United States",7,"Reported","10.1016/j.fcr.2015.09.010","barley","medick","less than 1 year","Cold and Mesic","Podzols"
